Date,Index,Sector 
2020-08-21,222.26,Real Estate
2020-08-24,222.8,Real Estate
2020-08-25,223.48,Real Estate
2020-08-26,221.82,Real Estate
2020-08-27,224.86,Real Estate
2020-08-28,226.49,Real Estate
2020-08-31,224.57,Real Estate
2020-09-01,224.23,Real Estate
2020-09-02,229.25,Real Estate
2020-09-03,225.49,Real Estate
2020-09-04,224.44,Real Estate
2020-09-08,221.56,Real Estate
2020-09-09,224.28,Real Estate
2020-09-10,220.99,Real Estate
2020-09-11,220.38,Real Estate
2020-09-14,225.13,Real Estate
2020-09-15,228.26,Real Estate
2020-09-16,229.49,Real Estate
2020-09-17,224.47,Real Estate
2020-09-18,220.08,Real Estate
2020-09-21,214.06,Real Estate
2020-09-22,216.76,Real Estate
2020-09-23,210.45,Real Estate
2020-09-24,211.23,Real Estate
2020-09-25,215.36,Real Estate
2020-09-28,219.02,Real Estate
2020-09-29,217.76,Real Estate
2020-09-30,218.95,Real Estate
2020-10-01,222.34,Real Estate
2020-10-02,225.85,Real Estate
2020-10-05,227.2,Real Estate
2020-10-06,225.43,Real Estate
2020-10-07,226.06,Real Estate
2020-10-08,229.64,Real Estate
2020-10-09,228.95,Real Estate
2020-10-12,230.07,Real Estate
2020-10-13,226.17,Real Estate
2020-10-14,223.54,Real Estate
2020-10-15,224.58,Real Estate
2020-10-16,223.66,Real Estate
2020-10-19,220.19,Real Estate
2020-10-20,221.79,Real Estate
2020-10-21,220.97,Real Estate
2020-10-22,219.28,Real Estate
2020-10-23,220.77,Real Estate
2020-10-26,218.11,Real Estate
2020-10-27,215.41,Real Estate
2020-10-28,210.22,Real Estate
2020-10-29,213.04,Real Estate
2020-10-30,211.46,Real Estate
2020-11-02,216.82,Real Estate
2020-11-03,220.36,Real Estate
2020-11-04,220.98,Real Estate
2020-11-05,221.67,Real Estate
2020-11-06,220.74,Real Estate
2020-11-09,226.42,Real Estate
2020-11-10,227.6,Real Estate
2020-11-11,229.36,Real Estate
2020-11-12,227.03,Real Estate
2020-11-13,232.2,Real Estate
2020-11-16,233.38,Real Estate
2020-11-17,233.65,Real Estate
2020-11-18,229.74,Real Estate
2020-11-19,230.02,Real Estate
2020-11-20,228.51,Real Estate
2020-11-23,227.74,Real Estate
2020-11-24,227.68,Real Estate
2020-11-25,228.17,Real Estate
2020-11-27,227.66,Real Estate
2020-11-30,225.82,Real Estate
2020-12-01,228.68,Real Estate
2020-12-02,226.12,Real Estate
2020-12-03,227.78,Real Estate
2020-12-04,230.8,Real Estate
2020-12-07,228.62,Real Estate
2020-12-08,227.47,Real Estate
2020-12-09,225.25,Real Estate
2020-12-10,224.16,Real Estate
2020-12-11,224.15,Real Estate
2020-12-14,222.19,Real Estate
2020-12-15,226.03,Real Estate
2020-12-16,226.06,Real Estate
2020-12-17,228.8,Real Estate
2020-12-18,224.62,Real Estate
2020-12-21,222.84,Real Estate
2020-12-22,224.2,Real Estate
2020-12-23,222.06,Real Estate
2020-12-24,223.92,Real Estate
2020-12-28,225.83,Real Estate
2020-12-29,224.24,Real Estate
2020-12-30,225.04,Real Estate
2020-12-31,227.9,Real Estate
2021-01-04,220.4,Real Estate
2021-01-05,220.22,Real Estate
2021-01-06,219.02,Real Estate
2021-01-07,219.69,Real Estate
2021-01-08,222.08,Real Estate
2021-01-11,218.4,Real Estate
2021-01-12,218.53,Real Estate
2021-01-13,221.56,Real Estate
2021-01-14,222.94,Real Estate
2021-01-15,226.2,Real Estate
2021-01-19,224.97,Real Estate
2021-01-20,229.41,Real Estate
2021-01-21,228.63,Real Estate
2021-01-22,229.33,Real Estate
2021-01-25,231.22,Real Estate
2021-01-26,233.85,Real Estate
2021-01-27,230.6,Real Estate
2021-01-28,231.34,Real Estate
2021-01-29,228.98,Real Estate
2021-02-01,234.17,Real Estate
2021-02-02,235.13,Real Estate
2021-02-03,234.25,Real Estate
2021-02-04,235.41,Real Estate
2021-02-05,236.22,Real Estate
2021-02-08,236.75,Real Estate
2021-02-09,237.87,Real Estate
2021-02-10,239.29,Real Estate
2021-02-11,239.02,Real Estate
2021-02-12,238.88,Real Estate
2021-02-16,236.33,Real Estate
2021-02-17,236.53,Real Estate
2021-02-18,236.47,Real Estate
2021-02-19,237.03,Real Estate
2021-02-22,238.31,Real Estate
2021-02-23,239.06,Real Estate
2021-02-24,240.38,Real Estate
2021-02-25,236.56,Real Estate
2021-02-26,232.26,Real Estate
2021-03-01,232.62,Real Estate
2021-03-02,230.96,Real Estate
2021-03-03,228.26,Real Estate
2021-03-04,226.5,Real Estate
2021-03-05,229.11,Real Estate
2021-03-08,230.32,Real Estate
2021-03-09,232.77,Real Estate
2021-03-10,235.07,Real Estate
2021-03-11,238.6,Real Estate
2021-03-12,242.19,Real Estate
2021-03-15,245.04,Real Estate
2021-03-16,244.99,Real Estate
2021-03-17,244.6,Real Estate
2021-03-18,242.8,Real Estate
2021-03-19,239.73,Real Estate
2021-03-22,242.4,Real Estate
2021-03-23,243.24,Real Estate
2021-03-24,241.95,Real Estate
2021-03-25,243.85,Real Estate
2021-03-26,249.87,Real Estate
2021-03-29,249.43,Real Estate
2021-03-30,248.21,Real Estate
2021-03-31,247,Real Estate
2021-04-01,250.9,Real Estate
2021-04-05,252.42,Real Estate
2021-04-06,252.87,Real Estate
2021-04-07,253.24,Real Estate
2021-04-08,251.81,Real Estate
2021-04-09,252.17,Real Estate
2021-04-12,253.55,Real Estate
2021-04-13,255.16,Real Estate
2021-04-14,253.39,Real Estate
2021-04-15,258.34,Real Estate
2021-04-16,258.78,Real Estate
2021-04-19,259.54,Real Estate
2021-04-20,262.45,Real Estate
2021-04-21,263.51,Real Estate
2021-04-22,262.52,Real Estate
2021-04-23,264.05,Real Estate
2021-04-26,264.58,Real Estate
2021-04-27,264.52,Real Estate
2021-04-28,263.62,Real Estate
2021-04-29,265.42,Real Estate
2021-04-30,267.06,Real Estate
2021-05-03,265.78,Real Estate
2021-05-04,264.16,Real Estate
2021-05-05,260.15,Real Estate
2021-05-06,261.54,Real Estate
2021-05-07,264.7,Real Estate
2021-05-10,265.62,Real Estate
2021-05-11,262.66,Real Estate
2021-05-12,256.44,Real Estate
2021-05-13,259.46,Real Estate
2021-05-14,262.08,Real Estate
2021-05-17,262.07,Real Estate
2021-05-18,262.51,Real Estate
2021-05-19,261.41,Real Estate
2021-05-20,264.92,Real Estate
2021-05-21,264.46,Real Estate
2021-05-24,267.25,Real Estate
2021-05-25,268.07,Real Estate
2021-05-26,268.68,Real Estate
2021-05-27,268.25,Real Estate
2021-05-28,269.98,Real Estate
2021-06-01,274.54,Real Estate
2021-06-02,278.4,Real Estate
2021-06-03,277.83,Real Estate
2021-06-04,278.18,Real Estate
2021-06-07,280.72,Real Estate
2021-06-08,282.16,Real Estate
2021-06-09,282.61,Real Estate
2021-06-10,285.29,Real Estate
2021-06-11,283.61,Real Estate
2021-06-14,284.81,Real Estate
2021-06-15,281.86,Real Estate
2021-06-16,279.37,Real Estate
2021-06-17,280.32,Real Estate
2021-06-18,276.12,Real Estate
2021-06-21,281.43,Real Estate
2021-06-22,280.18,Real Estate
2021-06-23,279.17,Real Estate
2021-06-24,277.92,Real Estate
2021-06-25,279.71,Real Estate
2021-06-28,279.93,Real Estate
2021-06-29,279.53,Real Estate
2021-06-30,277.41,Real Estate
2021-07-01,278.28,Real Estate
2021-07-02,279.72,Real Estate
2021-07-06,282.1,Real Estate
2021-07-07,283.58,Real Estate
2021-07-08,283.36,Real Estate
2021-07-09,287.1,Real Estate
2021-07-12,289.56,Real Estate
2021-07-13,285.75,Real Estate
2021-07-14,288.29,Real Estate
2021-07-15,288.68,Real Estate
2021-07-16,288.98,Real Estate
2021-07-19,284.4,Real Estate
2021-07-20,289.74,Real Estate
2021-07-21,288.72,Real Estate
2021-07-22,286.74,Real Estate
2021-07-23,289.26,Real Estate
2021-07-26,289.26,Real Estate
2021-07-27,291.62,Real Estate
2021-07-28,289.79,Real Estate
2021-07-29,289.11,Real Estate
2021-07-30,290.04,Real Estate
2021-08-02,290.06,Real Estate
2021-08-03,291.35,Real Estate
2021-08-04,290.34,Real Estate
2021-08-05,292.74,Real Estate
2021-08-06,292.06,Real Estate
2021-08-09,290.84,Real Estate
2021-08-10,287.67,Real Estate
2021-08-11,289.1,Real Estate
2021-08-12,290.11,Real Estate
2021-08-13,292.08,Real Estate
2021-08-16,292.43,Real Estate
2021-08-17,292.84,Real Estate
2021-08-18,289.67,Real Estate
2021-08-19,292.35,Real Estate
2021-08-20,293.68,Real Estate
2021-08-23,292.49,Real Estate
2021-08-24,290.38,Real Estate
2021-08-25,289.87,Real Estate
2021-08-26,290.15,Real Estate
2021-08-27,292.67,Real Estate
2021-08-30,296.05,Real Estate
2021-08-31,297.88,Real Estate
2021-09-01,302.91,Real Estate
2021-09-02,304.23,Real Estate
2021-09-03,304.36,Real Estate
2021-09-07,300.91,Real Estate
2021-09-08,302.58,Real Estate
2021-09-09,296.17,Real Estate
2021-09-10,292.52,Real Estate
2021-09-13,293.93,Real Estate
2021-09-14,292.93,Real Estate
2021-09-15,294.13,Real Estate
2021-09-16,294.59,Real Estate
2021-09-17,291.8,Real Estate
2021-09-20,289.97,Real Estate
2021-09-21,289.83,Real Estate
2021-09-22,292.48,Real Estate
2021-09-23,290.91,Real Estate
2021-09-24,287.4,Real Estate
2021-09-27,282.49,Real Estate
2021-09-28,280.74,Real Estate
2021-09-29,282.61,Real Estate
2021-09-30,278.09,Real Estate
2021-10-01,280.99,Real Estate
2021-10-04,281.25,Real Estate
2021-10-05,278.83,Real Estate
2021-10-06,281.57,Real Estate
2021-10-07,282,Real Estate
2021-10-08,278.84,Real Estate
2021-10-11,279.32,Real Estate
2021-10-12,283.05,Real Estate
2021-10-13,284.6,Real Estate
2021-10-14,288.57,Real Estate
2021-10-15,288.65,Real Estate
2021-10-18,289.29,Real Estate
2021-10-19,290.44,Real Estate
2021-10-20,294.94,Real Estate
2021-10-21,296,Real Estate
2021-10-22,297.94,Real Estate
2021-10-25,298.87,Real Estate
2021-10-26,300.25,Real Estate
2021-10-27,298.07,Real Estate
2021-10-28,302.44,Real Estate
2021-10-29,298.83,Real Estate
2021-11-01,299.43,Real Estate
2021-11-02,302.23,Real Estate
2021-11-03,304.05,Real Estate
2021-11-04,300.58,Real Estate
2021-11-05,301.26,Real Estate
2021-11-08,301.21,Real Estate
2021-11-09,302.29,Real Estate
2021-11-10,300.81,Real Estate
2021-11-11,300.95,Real Estate
2021-11-12,301.14,Real Estate
2021-11-15,302.58,Real Estate
2021-11-16,300.62,Real Estate
2021-11-17,302.56,Real Estate
2021-11-18,302.65,Real Estate
2021-11-19,300.97,Real Estate
2021-11-22,299.46,Real Estate
2021-11-23,302.74,Real Estate
2021-11-24,306.61,Real Estate
2021-11-26,298.36,Real Estate
2021-11-29,302.34,Real Estate
2021-11-30,295.94,Real Estate
2021-12-01,291.97,Real Estate
2021-12-02,299.76,Real Estate
2021-12-03,298.54,Real Estate
2021-12-06,302.66,Real Estate
2021-12-07,307.95,Real Estate
2021-12-08,309.39,Real Estate
2021-12-09,305.17,Real Estate
2021-12-10,306.72,Real Estate
2021-12-13,310.76,Real Estate
2021-12-14,306.8,Real Estate
2021-12-15,311.33,Real Estate
2021-12-16,312.59,Real Estate
2021-12-17,311.65,Real Estate
2021-12-20,309.42,Real Estate
2021-12-21,311.38,Real Estate
2021-12-22,314.34,Real Estate
2021-12-23,313.2,Real Estate
2021-12-27,319.6,Real Estate
2021-12-28,320.97,Real Estate
2021-12-29,323.03,Real Estate
2021-12-30,324.18,Real Estate
2021-12-31,324.75,Real Estate
2022-01-03,321.63,Real Estate
2022-01-04,320.4,Real Estate
2022-01-05,310.09,Real Estate
2022-01-06,310.4,Real Estate
2022-01-07,308.7,Real Estate
2022-01-10,306.87,Real Estate
2022-01-11,306.38,Real Estate
2022-01-12,307.26,Real Estate
2022-01-13,306.2,Real Estate
2022-01-14,302.59,Real Estate
2022-01-18,300.44,Real Estate
2022-01-19,296.8,Real Estate
2022-01-20,294.08,Real Estate
2022-01-21,293.96,Real Estate
2022-01-24,294.47,Real Estate
2022-01-25,293.69,Real Estate
2022-01-26,288.81,Real Estate
2022-01-27,283.75,Real Estate
2022-01-28,293.34,Real Estate
2022-01-31,297.02,Real Estate
2022-02-01,294.83,Real Estate
2022-02-02,299.72,Real Estate
2022-02-03,296.42,Real Estate
2022-02-04,292.68,Real Estate
2022-02-07,292.42,Real Estate
2022-02-08,290.08,Real Estate
2022-02-09,296.98,Real Estate
2022-02-10,288.48,Real Estate
2022-02-11,284.6,Real Estate
2022-02-14,281.69,Real Estate
2022-02-15,282.8,Real Estate
2022-02-16,283.5,Real Estate
2022-02-17,280.76,Real Estate
2022-02-18,279.47,Real Estate
2022-02-22,278.8,Real Estate
2022-02-23,275.12,Real Estate
2022-02-24,280.03,Real Estate
2022-02-25,287,Real Estate
2022-02-28,281.91,Real Estate
2022-03-01,281.27,Real Estate
2022-03-02,286.42,Real Estate
2022-03-03,289.56,Real Estate
2022-03-04,291.94,Real Estate
2022-03-07,286.69,Real Estate
2022-03-08,284.16,Real Estate
2022-03-09,288.35,Real Estate
2022-03-10,289.38,Real Estate
2022-03-11,286.69,Real Estate
2022-03-14,284.6,Real Estate
2022-03-15,286.6,Real Estate
2022-03-16,289.84,Real Estate
2022-03-17,293.79,Real Estate
2022-03-18,294.41,Real Estate
2022-03-21,292.87,Real Estate
2022-03-22,293.03,Real Estate
2022-03-23,290,Real Estate
2022-03-24,291.85,Real Estate
2022-03-25,295.45,Real Estate
2022-03-28,299.24,Real Estate
2022-03-29,307.76,Real Estate
2022-03-30,306.02,Real Estate
2022-03-31,302.42,Real Estate
2022-04-01,308.54,Real Estate
2022-04-04,307.57,Real Estate
2022-04-05,307.76,Real Estate
2022-04-06,312.53,Real Estate
2022-04-07,309.84,Real Estate
2022-04-08,310.87,Real Estate
2022-04-11,306.67,Real Estate
2022-04-12,305.61,Real Estate
2022-04-13,306.87,Real Estate
2022-04-14,305.08,Real Estate
2022-04-18,304.24,Real Estate
2022-04-19,310.69,Real Estate
2022-04-20,316.44,Real Estate
2022-04-21,314.44,Real Estate
2022-04-22,308.86,Real Estate
2022-04-25,307.38,Real Estate
2022-04-26,302.81,Real Estate
2022-04-27,300.82,Real Estate
2022-04-28,306.38,Real Estate
2022-04-29,291.38,Real Estate
2022-05-02,283.96,Real Estate
2022-05-03,287.5,Real Estate
2022-05-04,290.63,Real Estate
2022-05-05,283.27,Real Estate
2022-05-06,280.38,Real Estate
2022-05-09,267.43,Real Estate
2022-05-10,261.32,Real Estate
2022-05-11,260.89,Real Estate
2022-05-12,262.83,Real Estate
2022-05-13,269.54,Real Estate
2022-05-16,267.38,Real Estate
2022-05-17,270.18,Real Estate
2022-05-18,262.22,Real Estate
2022-05-19,261.69,Real Estate
2022-05-20,264.8,Real Estate
2022-05-23,268.02,Real Estate
2022-05-24,271.25,Real Estate
2022-05-25,272.78,Real Estate
2022-05-26,272.51,Real Estate
2022-05-27,280.2,Real Estate
2022-05-31,276.44,Real Estate
2022-06-01,273.4,Real Estate
2022-06-02,277.41,Real Estate
2022-06-03,273.96,Real Estate
2022-06-06,273.16,Real Estate
2022-06-07,276.31,Real Estate
2022-06-08,269.59,Real Estate
2022-06-09,263.42,Real Estate
2022-06-10,257.1,Real Estate
2022-06-13,244.81,Real Estate
2022-06-14,242.34,Real Estate
2022-06-15,247.99,Real Estate
2022-06-16,241.66,Real Estate
2022-06-17,243.21,Real Estate
2022-06-21,247.79,Real Estate
2022-06-22,251.62,Real Estate
2022-06-23,256.67,Real Estate
2022-06-24,261.97,Real Estate
2022-06-27,261.28,Real Estate
2022-06-28,257.65,Real Estate
2022-06-29,255.69,Real Estate
2022-06-30,255.77,Real Estate
2022-07-01,260.53,Real Estate
2022-07-05,259.25,Real Estate
2022-07-06,259.28,Real Estate
2022-07-07,259.45,Real Estate
2022-07-08,258.02,Real Estate
2022-07-11,258.04,Real Estate
2022-07-12,256.53,Real Estate
2022-07-13,255.13,Real Estate
2022-07-14,252.58,Real Estate
2022-07-15,256.87,Real Estate
2022-07-18,254.1,Real Estate
2022-07-19,261.31,Real Estate
2022-07-20,259.92,Real Estate
2022-07-21,262.55,Real Estate
2022-07-22,264.62,Real Estate
2022-07-25,264.8,Real Estate
2022-07-26,265.34,Real Estate
2022-07-27,266.79,Real Estate
2022-07-28,276.66,Real Estate
2022-07-29,277.49,Real Estate
2022-08-01,275.02,Real Estate
2022-08-02,271.44,Real Estate
2022-08-03,272.55,Real Estate
2022-08-04,272.89,Real Estate
2022-08-05,273.75,Real Estate
2022-08-08,275.68,Real Estate
2022-08-09,277.71,Real Estate
2022-08-10,281.71,Real Estate
2022-08-11,280.16,Real Estate
2022-08-12,284.97,Real Estate
2022-08-15,286.33,Real Estate
2022-08-16,285.13,Real Estate
2022-08-17,284.29,Real Estate
2022-08-18,282.17,Real Estate
2022-08-19,279.45,Real Estate
2022-08-22,273.59,Real Estate
2022-08-23,269.61,Real Estate
2022-08-24,271.53,Real Estate
2022-08-25,275.76,Real Estate
2022-08-26,268.76,Real Estate
2022-08-29,266.42,Real Estate
2022-08-30,262.55,Real Estate
2022-08-31,261.64,Real Estate
2022-09-01,262.56,Real Estate
2022-09-02,258.16,Real Estate
2022-09-06,260.78,Real Estate
2022-09-07,265.79,Real Estate
2022-09-08,266.34,Real Estate
2022-09-09,268.83,Real Estate
2022-09-12,271.13,Real Estate
2022-09-13,260.72,Real Estate
2022-09-14,257.1,Real Estate
2022-09-15,251.34,Real Estate
2022-09-16,251.42,Real Estate
2022-09-19,250.88,Real Estate
2022-09-20,244.43,Real Estate
2022-09-21,240.59,Real Estate
2022-09-22,238.32,Real Estate
2022-09-23,235.22,Real Estate
2022-09-26,229.04,Real Estate
2022-09-27,226.1,Real Estate
2022-09-28,230.34,Real Estate
2022-09-29,223.72,Real Estate
2022-09-30,225.94,Real Estate
2022-10-03,230.15,Real Estate
2022-10-04,233.88,Real Estate
2022-10-05,229.43,Real Estate
2022-10-06,222.09,Real Estate
2022-10-07,216.56,Real Estate
2022-10-10,213.98,Real Estate
2022-10-11,216.16,Real Estate
2022-10-12,213.16,Real Estate
2022-10-13,217.08,Real Estate
2022-10-14,211.45,Real Estate
2022-10-17,219.68,Real Estate
2022-10-18,222.47,Real Estate
2022-10-19,216.78,Real Estate
2022-10-20,215.89,Real Estate
2022-10-21,217.36,Real Estate
2022-10-24,217.17,Real Estate
2022-10-25,225.72,Real Estate
2022-10-26,225.38,Real Estate
2022-10-27,225.37,Real Estate
2022-10-28,230.77,Real Estate
2022-10-31,230.25,Real Estate
2022-11-01,229.76,Real Estate
2022-11-02,223.75,Real Estate
2022-11-03,223.78,Real Estate
2022-11-04,226.67,Real Estate
2022-11-07,226.51,Real Estate
2022-11-08,227.98,Real Estate
2022-11-09,225.5,Real Estate
2022-11-10,242.96,Real Estate
2022-11-11,242.7,Real Estate
2022-11-14,236.28,Real Estate
2022-11-15,239.2,Real Estate
2022-11-16,237.17,Real Estate
2022-11-17,235.22,Real Estate
2022-11-18,238.25,Real Estate
2022-11-21,239.96,Real Estate
2022-11-22,241.07,Real Estate
2022-11-23,241.43,Real Estate
2022-11-25,242.98,Real Estate
2022-11-28,236.18,Real Estate
2022-11-29,240.21,Real Estate
2022-11-30,245.82,Real Estate
2022-12-01,245.05,Real Estate
2022-12-02,244.03,Real Estate
2022-12-05,239.84,Real Estate
2022-12-06,237.95,Real Estate
2022-12-07,238.56,Real Estate
2022-12-08,240,Real Estate
2022-12-09,239.51,Real Estate
2022-12-12,241.66,Real Estate
2022-12-13,246.59,Real Estate
2022-12-14,244.09,Real Estate
2022-12-15,240.96,Real Estate
2022-12-16,233.82,Real Estate
2022-12-19,231.2,Real Estate
2022-12-20,230.58,Real Estate
2022-12-21,232.69,Real Estate
2022-12-22,231.75,Real Estate
2022-12-23,233.8,Real Estate
2022-12-27,233.47,Real Estate
2022-12-28,229.75,Real Estate
2022-12-29,234.71,Real Estate
2022-12-30,232.37,Real Estate
2023-01-03,233.09,Real Estate
2023-01-04,238.42,Real Estate
2023-01-05,231.52,Real Estate
2023-01-06,238.14,Real Estate
2023-01-09,238.01,Real Estate
2023-01-10,238.83,Real Estate
2023-01-11,247.43,Real Estate
2023-01-12,250.12,Real Estate
2023-01-13,248.6,Real Estate
2023-01-17,248.8,Real Estate
2023-01-18,244.92,Real Estate
2023-01-19,243.82,Real Estate
2023-01-20,246.74,Real Estate
2023-01-23,247.33,Real Estate
2023-01-24,248.33,Real Estate
2023-01-25,248.6,Real Estate
2023-01-26,251.33,Real Estate
2023-01-27,253.7,Real Estate
2023-01-30,250.56,Real Estate
2023-01-31,255.26,Real Estate
2023-02-01,257.12,Real Estate
2023-02-02,262.86,Real Estate
2023-02-03,257.51,Real Estate
2023-02-06,255.77,Real Estate
2023-02-07,254.98,Real Estate
2023-02-08,254.23,Real Estate
2023-02-09,251.66,Real Estate
2023-02-10,252.33,Real Estate
2023-02-13,254.39,Real Estate
2023-02-14,251.75,Real Estate
2023-02-15,252.4,Real Estate
2023-02-16,250.05,Real Estate
2023-02-17,248.92,Real Estate
2023-02-21,244.05,Real Estate
2023-02-22,241.57,Real Estate
2023-02-23,243.94,Real Estate
2023-02-24,239.51,Real Estate
2023-02-27,239.86,Real Estate
